Timestamp,Sex,University,collage,Hour_fees,Grade,Year,Absence,teacher_interest,external_sources,Friends,Friends_Absence,Teams,University_Activities,Family_Issues
11/8/2023 19:04,F,BAUM,Nursing,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 19:05,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 19:05,F,AAB,Literature,(10 - 40) JD,A,1,No,No,No,No,Yes,No,No,No
11/8/2023 19:05,M,BAUM,Nursing,(10 - 40) JD,B,2,No,Yes,No,No,Yes,No,Yes,No
11/8/2023 19:05,F,BAUM,Nursing,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 19:05,F,BAUM,Nursing,(10 - 40) JD,D,2,No,Yes,No,No,No,No,Yes,No
11/8/2023 19:06,F,AAB,Foreign Languages,(45 - 80) JD,A,1,No,No,Yes,No,Yes,Yes,Yes,Yes
11/8/2023 19:06,M,BAUM,Business,(10 - 40) JD,B,2,No,No,No,No,No,Yes,No,No
11/8/2023 19:06,F,BAUM,Rights,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 19:07,F,HU,Business,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 19:07,F,HU,Educational Sciences,(10 - 40) JD,B,2,No,Yes,No,No,No,No,No,No
11/8/2023 19:07,M,BAUM,Nursing,(10 - 40) JD,C,1,No,No,No,Yes,Yes,No,No,No
11/8/2023 19:07,M,BAUM,Nursing,(10 - 40) JD,B,2,No,Yes,No,No,No,No,No,No
11/8/2023 19:08,F,AAB,Foreign Languages,(10 - 40) JD,B,3,No,No,No,Yes,No,No,Yes,No
11/8/2023 19:08,M,BAUM,Nursing,(10 - 40) JD,D,1,No,No,No,No,Yes,Yes,Yes,No
11/8/2023 19:09,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes
11/8/2023 19:09,F,AAB,Literature,(10 - 40) JD,A,1,No,Yes,No,No,Yes,No,No,No
11/8/2023 19:09,M,ZU,Arts and Design,(10 - 40) JD,A,3,Yes,No,Yes,Yes,No,Yes,No,No
11/8/2023 19:10,F,AAB,Foreign Languages,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 19:10,M,AAB,Foreign Languages,(10 - 40) JD,B,3,No,No,No,Yes,No,No,No,No
11/8/2023 19:10,F,BAUM,Allied Medical Sciences,(10 - 40) JD,D,1,No,No,No,No,Yes,No,No,Yes
11/8/2023 19:10,F,WISE,Educational Sciences,(10 - 40) JD,A,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 19:11,M,AMAU,Dentistry,(80+) JD,B,2,No,No,No,No,Yes,Yes,No,No
11/8/2023 19:11,F,HU,Allied Medical Sciences,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 19:12,F,AAB,Foreign Languages,(10 - 40) JD,B,4,No,Yes,No,No,No,No,Yes,No
11/8/2023 19:13,M,BAUM,Business,(45 - 80) JD,B,3,Yes,Yes,No,No,No,No,Yes,No
11/8/2023 19:13,F,HU,Information Technology,(45 - 80) JD,D,4,No,Yes,No,Yes,No,Yes,No,No
11/8/2023 19:13,F,BAUM,Nursing,(45 - 80) JD,A,2,Yes,Yes,No,No,No,No,No,No
11/8/2023 19:13,F,HU,Business,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 19:14,F,AAB,Foreign Languages,(10 - 40) JD,C,2,No,No,No,No,No,Yes,Yes,No
11/8/2023 19:14,F,HU,Literature,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 19:15,F,HU,Natural Resources,(10 - 40) JD,C,2,No,Yes,No,No,No,No,No,No
11/8/2023 19:16,F,HU,Medicine,(80+) JD,B,3,Yes,No,Yes,Yes,Yes,No,No,No
11/8/2023 19:17,F,HU,Educational Sciences,(10 - 40) JD,B,2,No,Yes,Yes,Yes,No,No,Yes,No
11/8/2023 19:18,M,HU,Information Technology,(45 - 80) JD,C,1,No,No,No,No,Yes,No,No,No
11/8/2023 19:19,F,TTU,Science,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 19:20,F,AAB,Foreign Languages,(45 - 80) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 19:20,F,HU,Information Technology,(45 - 80) JD,A,4,Yes,Yes,No,No,Yes,No,No,Yes
11/8/2023 19:20,M,PSUT,Engineering,(80+) JD,D,3,Yes,Yes,Yes,No,No,Yes,No,Yes
11/8/2023 19:22,M,AAB,Foreign Languages,(10 - 40) JD,B,3,No,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 19:22,M,HU,Business,(10 - 40) JD,B,3,No,Yes,No,No,No,No,No,Yes
11/8/2023 19:22,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 19:22,F,BAUM,Business,(10 - 40) JD,B,3,No,No,Yes,No,No,Yes,Yes,Yes
11/8/2023 19:24,F,AAB,Foreign Languages,(10 - 40) JD,C,1,No,No,No,No,No,No,No,No
11/8/2023 19:24,F,AAB,Foreign Languages,(10 - 40) JD,D,1,No,No,Yes,No,No,No,No,Yes
11/8/2023 19:24,F,HU,Science,(10 - 40) JD,C,2,No,No,No,No,No,No,Yes,No
11/8/2023 19:26,F,HU,Natural Resources,(10 - 40) JD,B,3,No,No,No,No,Yes,No,No,No
11/8/2023 19:26,F,HU,Tourism,(10 - 40) JD,B,2,No,Yes,No,Yes,No,No,No,No
11/8/2023 19:27,F,BAUM,Nursing,(10 - 40) JD,C,2,No,No,No,No,No,No,No,No
11/8/2023 19:28,F,AAB,Literature,(10 - 40) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 19:28,F,HU,Tourism,(10 - 40) JD,A,2,No,Yes,No,Yes,No,No,No,No
11/8/2023 19:28,F,HU,Educational Sciences,(80+) JD,B,5,No,No,No,No,No,No,No,No
11/8/2023 19:28,F,BAUM,Nursing,(10 - 40) JD,D,2,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 19:28,M,BAUM,Business,(10 - 40) JD,A,2,No,Yes,No,No,No,No,No,No
11/8/2023 19:28,F,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 19:29,F,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 19:29,F,WISE,Information Technology,(45 - 80) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 19:30,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 19:30,F,HU,Educational Sciences,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 19:30,F,HU,Educational Sciences,(10 - 40) JD,D,2,No,Yes,No,No,Yes,No,No,No
11/8/2023 19:32,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 19:33,F,JU,Foreign Languages,(10 - 40) JD,A,4,No,No,No,Yes,No,No,Yes,No
11/8/2023 19:34,F,HU,Business,(10 - 40) JD,D,3,No,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 19:34,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 19:34,F,BAUM,Medicine,(10 - 40) JD,B,1,No,Yes,Yes,Yes,Yes,No,Yes,Yes
11/8/2023 19:35,F,HU,Educational Sciences,(10 - 40) JD,C,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 19:35,F,AAB,Foreign Languages,(10 - 40) JD,C,2,No,Yes,No,No,No,No,No,No
11/8/2023 19:36,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 19:37,F,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 19:37,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 19:38,M,HU,Business,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 19:39,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,No,No,Yes,No
11/8/2023 19:39,M,HU,Information Technology,(45 - 80) JD,A,4,Yes,Yes,No,No,Yes,No,No,Yes
11/8/2023 19:39,M,AAB,Foreign Languages,(10 - 40) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 19:39,F,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,No,No,No,No,No,No
11/8/2023 19:44,F,HU,Information Technology,(45 - 80) JD,B,4,No,Yes,No,No,No,No,No,No
11/8/2023 19:45,F,JU,Business,(10 - 40) JD,B,1,No,Yes,No,No,No,No,No,Yes
11/8/2023 19:46,F,AAB,Foreign Languages,(10 - 40) JD,D,3,Yes,Yes,No,No,No,Yes,Yes,Yes
11/8/2023 19:47,F,AAB,Foreign Languages,(10 - 40) JD,B,7,No,No,No,No,No,No,No,No
11/8/2023 19:48,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 19:49,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,No,Yes,Yes,No,No
11/8/2023 19:49,F,HU,Information Technology,(45 - 80) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 19:49,M,HU,Engineering,(10 - 40) JD,A,2,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 19:51,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 19:52,F,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,Yes,No,No,No,No
11/8/2023 19:54,F,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 19:55,F,HU,Information Technology,(45 - 80) JD,B,3,No,No,Yes,No,Yes,No,No,No
11/8/2023 19:55,F,JUST,Engineering,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 19:55,M,JU,Engineering,(10 - 40) JD,C,3,No,Yes,Yes,No,Yes,No,No,No
11/8/2023 19:56,M,JU,Engineering,(10 - 40) JD,B,3,Yes,Yes,No,Yes,Yes,Yes,Yes,No
11/8/2023 19:56,F,AAB,Foreign Languages,(10 - 40) JD,A,2,No,No,No,No,No,No,No,No
11/8/2023 19:56,M,HU,Engineering,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
11/8/2023 19:57,F,ZU,Literature,(45 - 80) JD,D,4,No,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 19:58,M,HU,Business,(10 - 40) JD,C,4,No,Yes,Yes,No,Yes,No,No,Yes
11/8/2023 19:58,F,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 19:58,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 19:59,M,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 20:00,F,AAB,Foreign Languages,(10 - 40) JD,C,1,No,Yes,No,No,No,No,No,No
11/8/2023 20:00,M,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:00,F,AAB,Foreign Languages,(10 - 40) JD,D,1,No,No,No,No,Yes,No,No,No
11/8/2023 20:02,F,BAUM,Information Technology,(45 - 80) JD,B,3,Yes,No,No,No,No,No,No,No
11/8/2023 20:03,F,MU,Pharmacy,(80+) JD,B,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 20:03,M,ZU,Engineering,(10 - 40) JD,D,4,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 20:04,M,JU,Nursing,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:04,F,AAB,Foreign Languages,(10 - 40) JD,B,3,No,Yes,No,Yes,No,Yes,Yes,No
11/8/2023 20:04,F,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,No,No,Yes,No
11/8/2023 20:05,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:05,M,AHU,Rights,(80+) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 20:05,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,No,Yes,No,No,No,Yes
11/8/2023 20:06,F,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 20:06,M,TTU,Engineering,(45 - 80) JD,C,4,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 20:07,F,HU,Allied Medical Sciences,(10 - 40) JD,C,1,No,No,No,No,No,Yes,No,Yes
11/8/2023 20:08,F,HU,Dentistry,(80+) JD,A,3,No,Yes,No,No,No,Yes,No,No
11/8/2023 20:09,F,AAB,Foreign Languages,(10 - 40) JD,D,2,No,No,No,No,No,No,No,No
11/8/2023 20:10,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:10,F,AAB,Foreign Languages,(45 - 80) JD,B,2,Yes,No,Yes,No,Yes,No,Yes,No
11/8/2023 20:11,M,HU,Information Technology,(45 - 80) JD,B,3,Yes,No,No,No,No,No,No,No
11/8/2023 20:11,M,HU,Literature,(10 - 40) JD,A,4,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 20:14,M,JU,Engineering,(10 - 40) JD,D,3,Yes,No,No,Yes,Yes,No,No,No
11/8/2023 20:14,M,HU,Nursing,(10 - 40) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:14,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 20:15,F,HU,Business,(10 - 40) JD,B,3,Yes,No,No,Yes,Yes,No,No,No
11/8/2023 20:15,M,BAUM,Business,(10 - 40) JD,C,2,No,No,No,No,No,No,No,No
11/8/2023 20:16,F,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 20:18,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,No,Yes,Yes,Yes,No,Yes,No
11/8/2023 20:22,F,BAUM,Nursing,(10 - 40) JD,B,1,Yes,Yes,Yes,Yes,No,Yes,No,No
11/8/2023 20:23,F,AAB,Foreign Languages,(10 - 40) JD,B,2,No,Yes,No,Yes,No,Yes,Yes,No
11/8/2023 20:23,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 20:23,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 20:24,F,HU,Business,(10 - 40) JD,C,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 20:24,F,AAB,Literature,(10 - 40) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 20:24,F,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 20:25,F,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 20:28,M,ZUJ,Business,(45 - 80) JD,C,3,No,Yes,No,No,No,Yes,No,No
11/8/2023 20:28,F,AAB,Foreign Languages,(10 - 40) JD,B,2,Yes,No,No,No,No,No,No,No
11/8/2023 20:29,F,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,No,Yes,Yes,Yes,No,Yes
11/8/2023 20:29,M,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 20:30,F,HU,Educational Sciences,(10 - 40) JD,C,4,No,Yes,No,No,Yes,Yes,No,Yes
11/8/2023 20:30,F,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 20:32,M,MEU,Information Technology,(80+) JD,C,1,No,No,No,No,No,No,No,No
11/8/2023 20:32,F,WISE,Business,(10 - 40) JD,C,2,No,Yes,No,Yes,Yes,Yes,Yes,No
11/8/2023 20:33,M,BAUM,Nursing,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 20:38,F,HU,Engineering,(10 - 40) JD,B,5,No,No,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 20:39,F,HU,Educational Sciences,(45 - 80) JD,B,2,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 20:39,F,HU,Information Technology,(45 - 80) JD,A,3,No,No,No,No,No,No,No,No
11/8/2023 20:41,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:41,F,HU,Natural Resources,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:46,F,AAB,Foreign Languages,(10 - 40) JD,B,1,No,Yes,No,No,No,No,No,No
11/8/2023 20:47,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,Yes,Yes,Yes,No,Yes,Yes,No
11/8/2023 20:47,F,AAB,Information Technology,(45 - 80) JD,C,2,Yes,No,Yes,Yes,No,No,No,No
11/8/2023 20:47,F,HU,Business,(80+) JD,C,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
11/8/2023 20:49,M,HU,Nursing,(45 - 80) JD,A,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:49,F,HU,Information Technology,(45 - 80) JD,A,2,Yes,No,Yes,Yes,No,Yes,Yes,Yes
11/8/2023 20:51,M,JU,Engineering,(80+) JD,D,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:52,M,JU,Medicine,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 20:53,F,HU,Business,(45 - 80) JD,B,2,Yes,Yes,No,No,No,No,No,Yes
11/8/2023 20:54,M,JU,Medicine,(45 - 80) JD,B,3,No,No,No,Yes,No,No,No,No
11/8/2023 20:55,M,JU,Medicine,(45 - 80) JD,A,3,Yes,No,Yes,No,Yes,Yes,Yes,No
11/8/2023 20:56,M,HU,Business,(45 - 80) JD,C,3,Yes,Yes,No,No,No,No,No,No
11/8/2023 20:57,F,HU,Business,(10 - 40) JD,D,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 20:58,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 20:59,F,JU,Medicine,(80+) JD,C,3,Yes,Yes,Yes,No,No,No,Yes,No
11/8/2023 21:01,F,JU,Medicine,(45 - 80) JD,C,3,Yes,Yes,Yes,No,Yes,Yes,No,No
11/8/2023 21:02,F,HU,Business,(10 - 40) JD,A,3,No,Yes,No,Yes,No,No,No,No
11/8/2023 21:03,F,HU,Medicine,(80+) JD,A,1,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 21:06,F,AAB,Foreign Languages,(10 - 40) JD,A,1,No,Yes,No,No,No,No,No,No
11/8/2023 21:06,M,JU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 21:08,F,HU,Business,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,Yes,No,No
11/8/2023 21:09,F,BAUM,Nursing,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 21:10,M,HU,Nursing,(10 - 40) JD,A,4,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 21:11,M,HU,Nursing,(10 - 40) JD,A,4,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 21:12,M,JU,Medicine,(45 - 80) JD,B,2,No,Yes,Yes,No,Yes,No,No,No
11/8/2023 21:13,M,HTU,Engineering,(45 - 80) JD,B,1,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 21:20,F,HU,Information Technology,(45 - 80) JD,B,4,No,Yes,No,No,Yes,No,Yes,No
11/8/2023 21:20,M,JU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 21:20,F,HU,Science,(10 - 40) JD,A,4,No,No,No,Yes,No,No,Yes,No
11/8/2023 21:20,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 21:21,M,HTU,Engineering,(45 - 80) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 21:22,M,ZUJ,Business,(10 - 40) JD,B,1,No,Yes,No,No,No,Yes,Yes,No
11/8/2023 21:23,M,JU,Medicine,(80+) JD,B,3,Yes,No,Yes,Yes,Yes,No,No,Yes
11/8/2023 21:26,F,HU,Information Technology,(45 - 80) JD,B,2,No,No,No,No,No,No,Yes,No
11/8/2023 21:27,F,HU,Engineering,(10 - 40) JD,D,2,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 21:28,F,AAB,Arts and Design,(45 - 80) JD,B,2,Yes,Yes,Yes,No,No,No,Yes,Yes
11/8/2023 21:29,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,No,No,No,Yes,Yes
11/8/2023 21:30,F,HU,Pharmacy,(45 - 80) JD,C,5,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 21:30,M,BAUM,Nursing,(10 - 40) JD,C,2,Yes,Yes,No,No,No,No,No,No
11/8/2023 21:31,F,HU,Business,(10 - 40) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 21:32,M,PSUT,Information Technology,(80+) JD,B,1,Yes,No,Yes,Yes,Yes,No,No,No
11/8/2023 21:33,M,AAB,Nursing,(45 - 80) JD,A,3,Yes,Yes,Yes,No,No,No,Yes,No
11/8/2023 21:33,F,HU,Business,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 21:34,F,HU,Allied Medical Sciences,(10 - 40) JD,B,2,No,Yes,No,Yes,No,No,No,No
11/8/2023 21:34,F,AAB,Foreign Languages,(10 - 40) JD,A,2,No,No,No,No,No,No,No,No
11/8/2023 21:34,F,HU,Educational Sciences,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 21:35,F,JU,Educational Sciences,(10 - 40) JD,A,3,Yes,Yes,No,No,No,No,No,No
11/8/2023 21:35,F,AHU,Literature,(10 - 40) JD,B,3,No,No,No,No,No,Yes,Yes,No
11/8/2023 21:35,M,ZUJ,Business,(45 - 80) JD,C,4,No,Yes,No,Yes,Yes,Yes,Yes,No
11/8/2023 21:35,F,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 21:35,F,HU,Information Technology,(45 - 80) JD,C,3,Yes,No,Yes,No,Yes,No,Yes,Yes
11/8/2023 21:36,M,HU,Science,(10 - 40) JD,C,2,No,No,No,No,Yes,Yes,No,No
11/8/2023 21:37,F,HU,Business,(10 - 40) JD,B,4,No,Yes,No,Yes,Yes,No,No,No
11/8/2023 21:39,M,PSUT,Business,(80+) JD,B,1,No,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 21:40,M,TTU,Engineering,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 21:41,M,AAB,Science,(10 - 40) JD,D,2,Yes,Yes,No,No,No,No,Yes,No
11/8/2023 21:42,F,AAB,Foreign Languages,(10 - 40) JD,C,2,No,Yes,No,Yes,No,No,Yes,No
11/8/2023 21:42,F,BAUM,Nursing,(10 - 40) JD,D,2,No,Yes,No,No,Yes,No,Yes,Yes
11/8/2023 21:43,F,AAB,Foreign Languages,(10 - 40) JD,C,2,No,No,No,No,No,No,No,No
11/8/2023 21:43,F,JU,Business,(10 - 40) JD,B,4,Yes,Yes,No,No,No,No,No,No
11/8/2023 21:43,F,JU,Nursing,(80+) JD,A,4,No,No,No,No,No,No,No,No
11/8/2023 21:44,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 21:45,F,HU,Dentistry,(10 - 40) JD,A,7,Yes,Yes,No,No,Yes,Yes,No,No
11/8/2023 21:46,F,HU,Business,(10 - 40) JD,C,4,No,No,No,No,Yes,No,No,No
11/8/2023 21:47,M,HU,Medicine,(80+) JD,A,5,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 21:49,M,HU,Business,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 21:49,F,ZUJ,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 21:51,M,JUST,Information Technology,(10 - 40) JD,A,2,Yes,No,No,No,No,Yes,No,Yes
11/8/2023 21:51,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 21:52,M,IU,Allied Medical Sciences,(45 - 80) JD,B,3,No,Yes,No,No,No,No,No,No
11/8/2023 21:53,M,HU,Information Technology,(45 - 80) JD,B,3,Yes,No,No,No,Yes,No,No,No
11/8/2023 21:55,M,IU,Allied Medical Sciences,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 21:55,F,HU,Business,(10 - 40) JD,C,5,No,No,No,No,No,No,No,No
11/8/2023 21:55,M,HU,Natural Resources,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 21:58,M,AUM,Business,(80+) JD,A,1,Yes,Yes,Yes,No,No,Yes,Yes,No
11/8/2023 21:58,F,HU,Educational Sciences,(10 - 40) JD,A,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 22:00,M,IU,Allied Medical Sciences,(45 - 80) JD,B,3,No,No,No,No,No,No,No,No
11/8/2023 22:01,F,JU,Medicine,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 22:01,M,IU,Allied Medical Sciences,(45 - 80) JD,A,3,No,No,No,No,No,No,No,No
11/8/2023 22:02,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,No,No,No,Yes,No
11/8/2023 22:02,F,HU,Information Technology,(45 - 80) JD,A,4,Yes,No,Yes,Yes,Yes,No,No,No
11/8/2023 22:03,F,HU,Business,(10 - 40) JD,C,4,Yes,No,Yes,No,Yes,No,No,No
11/8/2023 22:06,M,HU,Information Technology,(45 - 80) JD,B,2,No,No,No,No,Yes,Yes,No,No
11/8/2023 22:07,M,HU,Literature,(10 - 40) JD,B,4,No,Yes,No,No,No,No,No,No
11/8/2023 22:07,F,BAUM,Nursing,(80+) JD,D,2,No,No,No,No,Yes,No,No,No
11/8/2023 22:08,M,HU,Information Technology,(80+) JD,C,3,No,Yes,Yes,Yes,No,No,Yes,No
11/8/2023 22:11,F,HU,Business,(10 - 40) JD,B,3,Yes,Yes,No,No,No,No,No,No
11/8/2023 22:12,F,JUST,Pharmacy,(10 - 40) JD,B,2,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 22:15,F,HU,Science,(10 - 40) JD,C,4,No,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 22:16,F,HU,Literature,(10 - 40) JD,B,1,No,No,No,Yes,No,No,No,No
11/8/2023 22:16,M,AAB,Foreign Languages,(10 - 40) JD,B,3,No,No,No,No,No,No,No,No
